Species,Genome_UUID,DB_name,Source_name,Source_URL,Description
syritta_pipiens_gca905147025v1,843f3169-ebb8-493d-b944-a0637ed6c8bc,syritta_pipiens_gca905147025v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
syritta_pipiens_gca905187475v1,c776ee86-833b-4435-a793-726dc6d2509b,syritta_pipiens_gca905187475v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
syrphus_vitripennis_gca958431115v1,e3ea1f0a-f0b0-4614-b229-0bb861ca265c,syrphus_vitripennis_gca958431115v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tachina_fera_gca905220375v1,5dbd7076-1788-4b4a-a409-485ecb2c7a2a,tachina_fera_gca905220375v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tachina_fera_gca905220395v1,706792af-9f5a-4da1-9e3a-2396ee6172fa,tachina_fera_gca905220395v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tachina_grossa_gca949987635v1,441000ea-238c-42d6-b044-62fe88a00886,tachina_grossa_gca949987635v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tachina_grossa_gca949987645v1,2da4cbd1-369b-4953-aed0-c5894fe96027,tachina_grossa_gca949987645v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tachina_lurida_gca944452675v1,da44d41e-1baa-48da-8555-7f1c8291b6a4,tachina_lurida_gca944452675v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tachina_lurida_gca944452685v1,30488fd9-6dd2-4899-b4e9-4cde968b24fa,tachina_lurida_gca944452685v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tachystola_acroxantha_gca963506565v1,048611cc-f754-4c46-8f62-7dff52fa392c,tachystola_acroxantha_gca963506565v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
taeniopygia_guttata,97ad09a1-fc5b-4d75-a4d9-77ab581f3ea3,taeniopygia_guttata_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
taeniopygia_guttata_gca003957565v2,528caae3-f5c4-412f-b452-a1d0e3b77508,taeniopygia_guttata_gca003957565v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
takifugu_bimaculatus_gca004026145v2,08321372-8aec-4be0-b65f-05f484c1cee1,takifugu_bimaculatus_gca004026145v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
takifugu_flavidus_gca003711565v2,d09ae6da-e7b2-4789-85db-fe21dbb62e7e,takifugu_flavidus_gca003711565v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
takifugu_rubripes,9011136a-1efd-4afd-8310-08b3823a666f,takifugu_rubripes_core_110_12,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
tamandua_tetradactyla_gca023851605v1,73ceee95-15ae-4d87-9ad5-f4a6b834cb5c,tamandua_tetradactyla_gca023851605v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
tamias_sibiricus_gca025594165v1,f143bc60-41d8-4688-b6d8-3b70ab3e34ff,tamias_sibiricus_gca025594165v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
taphrorychus_bicolor_gca951812265v1,58df5eec-93ff-4195-b69d-e8587507337a,taphrorychus_bicolor_gca951812265v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
teleiodes_luculella_gca948473455v1,8cd9b574-88d5-4a4e-9a87-e6743ced9242,teleiodes_luculella_gca948473455v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
telmatactis_stephensoni_gca029948255v1,48b5163f-942e-42b9-b5ca-825b9cdb926d,telmatactis_stephensoni_gca029948255v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
telmatherina_bonti_gca933228915v1,167b1da8-7bec-410c-b116-20eb6e3457ae,telmatherina_bonti_gca933228915v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
tenthredo_distinguenda_gca947538915v1,bc7a8969-71e5-4fd4-a698-2a95980e7e3d,tenthredo_distinguenda_gca947538915v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tenthredo_mesomela_gca943736025v1,3438f4ee-9055-459f-aa8f-3a161f788876,tenthredo_mesomela_gca943736025v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tenthredo_mesomela_gca943736035v1,a7dabb8a-07fa-435e-938b-c617e514158b,tenthredo_mesomela_gca943736035v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tenthredo_notha_gca914767705v1,0969d699-53f0-43fd-801b-b14339e149bb,tenthredo_notha_gca914767705v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tenthredo_notha_gca914767705v2,6ce18568-cdf7-4bd8-ada1-08b1ea925580,tenthredo_notha_gca914767705v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tenthredo_notha_gca914767975v1,42d45401-0e71-42f6-8c18-fa29810840f4,tenthredo_notha_gca914767975v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tetheella_fluctuosa_gca951216915v1,a475531e-2423-4ab0-8916-c8b8ad890f5b,tetheella_fluctuosa_gca951216915v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
tetranychus_urticae,85c75f42-23c8-4146-b498-8b3c61d8997c,tetranychus_urticae_core_57_110_1,Community Annotation of Eukaryotes,http://bioinformatics.psb.ugent.be/orcae,Imported
thalassophryne_amazonica,1a7b0024-95df-4809-8899-b12d649e50af,thalassophryne_amazonica_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
thalpophila_matura_gca948465475v1,e679c755-337c-42a7-b1c8-21d53dac6e6c,thalpophila_matura_gca948465475v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
thalpophila_matura_gca948466365v1,442267db-8afb-4ca2-8b62-9585a924a658,thalpophila_matura_gca948466365v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
thamnaconus_septentrionalis_gca009823395v1,4be4153d-3920-4b4b-ad2b-22ec2b4d3405,thamnaconus_septentrionalis_gca009823395v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
thamnophis_elegans,559b31cf-cb4a-464b-bee3-e03506d6459b,thamnophis_elegans_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
thecocarcelia_acutangulata_gca914767745v1,471373fd-f742-4fb4-9f1e-4349b210091d,thecocarcelia_acutangulata_gca914767745v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
thecocarcelia_acutangulata_gca914767995v1,480d2309-0d11-4028-ae80-b801c956cbeb,thecocarcelia_acutangulata_gca914767995v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
thecophora_atra_gca937620795v1,5fe38199-4e19-47ba-bd4f-9f310374823c,thecophora_atra_gca937620795v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
thecophora_atra_gca937641085v1,0caabc1e-9116-4e79-89ae-89065dc036bb,thecophora_atra_gca937641085v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
thera_britannica_gca939531245v1,f116cddc-e422-4e17-8951-e93e9b3efac6,thera_britannica_gca939531245v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
thera_britannica_gca939531255v1,ba31f298-ee99-4a4c-acd6-5c7594534f61,thera_britannica_gca939531255v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
thera_britannica_gca939531255v2,b0a89286-f853-482e-9a47-8cdb2e243f6f,thera_britannica_gca939531255v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
thera_obeliscata_gca947578465v1,f7eccaf3-6fe6-434a-8dc2-ee9a19ac504e,thera_obeliscata_gca947578465v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
thera_obeliscata_gca947581545v1,803c157d-b22b-4ea7-82aa-aada32d0da18,thera_obeliscata_gca947581545v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tholera_decimalis_gca943138005v1,5bcca40b-9057-476c-8be3-6611ae99a232,tholera_decimalis_gca943138005v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tholera_decimalis_gca943138885v1,faf406d5-3c04-46aa-a1d8-3acccf23e362,tholera_decimalis_gca943138885v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tholera_decimalis_gca943138885v2,d83c4530-e7b7-4219-bdb0-2530c0f66581,tholera_decimalis_gca943138885v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
thrips_palmi_gca012932325v1rs,9e9e3dfd-36a3-45e7-8260-f6c07c699402,thrips_palmi_gca012932325v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Thrips_palmi/100/,Imported
thumatha_senex_gca948477245v1,e670dbac-10be-495d-b7bb-a71dfc57ab7d,thumatha_senex_gca948477245v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
thunnus_albacares_gca914725855v1,bb046108-7f54-4b93-98b9-27f97a76be75,thunnus_albacares_gca914725855v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
thunnus_orientalis,ed5d1306-6304-4079-ab06-a91d8c939795,thunnus_orientalis_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
thyatira_batis_gca905147775v1,e1dd4082-411d-486a-9b53-b75125112d18,thyatira_batis_gca905147775v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
thyatira_batis_gca905147785v1,df814bf0-5030-4199-8a7f-43ead4e966c8,thyatira_batis_gca905147785v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
thymallus_thymallus,9bc68ebf-874c-4ca5-809c-d2f196c79e53,thymallus_thymallus_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
thymelicus_acteon_gca951805285v1,fa63fb6f-9cbc-4f65-a2d0-ac4c5a76f25d,thymelicus_acteon_gca951805285v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
thymelicus_acteon_gca951805295v1,4cb8f17f-98df-431e-b68b-671126481db2,thymelicus_acteon_gca951805295v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
thymelicus_sylvestris_gca911387695v1,d21459f9-23b1-475a-a27c-be28177bb0c6,thymelicus_sylvestris_gca911387695v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
thymelicus_sylvestris_gca911387775v1,b9f6fc7a-472d-47eb-97b9-66a6814fbfd0,thymelicus_sylvestris_gca911387775v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tiliacea_aurago_gca948098905v1,1974f543-f819-42df-bd9b-1347b67b338a,tiliacea_aurago_gca948098905v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
tinea_pellionella_gca948150575v1,76689a1a-bea2-47ca-b889-f0c3e7796af9,tinea_pellionella_gca948150575v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
tinea_semifulvella_gca910589255v1,cb3af2d2-c445-4ba8-9dd4-5429d4a51115,tinea_semifulvella_gca910589255v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tinea_semifulvella_gca910589645v1,fd72a181-587e-47c8-a33b-ce64c4a03b92,tinea_semifulvella_gca910589645v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tinea_trinotella_gca905220615v1,a7a0b3e7-8424-42d6-aae7-5cf6216cccbe,tinea_trinotella_gca905220615v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tinea_trinotella_gca905220625v1,271d3723-60af-43a6-b716-f639a5dbc275,tinea_trinotella_gca905220625v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tiphia_femorata_gca944319695v1,034c5b09-e3f0-4ee7-97f0-783534c7830b,tiphia_femorata_gca944319695v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tiphia_femorata_gca944319705v1,22d71a86-6c46-43f4-9505-5c07b89555ec,tiphia_femorata_gca944319705v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tolmerus_cingulatus_gca959613345v1,5b8d0cab-9794-4ad7-ae71-2311fde7b103,tolmerus_cingulatus_gca959613345v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tortricodes_alternella_gca947859335v1,2ebd46df-74c8-4322-a038-d5bf89994a5c,tortricodes_alternella_gca947859335v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
toxotes_jaculatrix_gca017976425v1,494b291b-74a0-41ae-b260-83f6353924a3,toxotes_jaculatrix_gca017976425v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
trachinotus_ovatus,6e879d4f-e653-4591-916f-42a3e3ed4530,trachinotus_ovatus_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
trachurus_trachurus_gca905171665v1,de692069-b656-4a3b-9597-257be0c7179b,trachurus_trachurus_gca905171665v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
trachypithecus_francoisi,4784ab16-45a3-40b3-ae68-0738039f1d56,trachypithecus_francoisi_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
trachypithecus_francoisi_black,524b4f09-b1a9-4b4e-8784-98cd28f0e1e7,trachypithecus_francoisi_black_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
tragelaphus_strepsiceros,5047731d-b101-4c00-ace2-bb8ef9d4a1f1,tragelaphus_strepsiceros_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
trematomus_bernacchii,2c26db1a-cf0b-4f13-9c28-8cd1ee90e16f,trematomus_bernacchii_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
trialeurodes_vaporariorum_gca011764245,d90f27c4-792c-41b6-a0df-0e10bcb8e995,trialeurodes_vaporariorum_gca011764245_core_57_110_1,WhiteflyDB,http://www.whiteflygenomics.org,Imported
tribolium_castaneum,c8ed3829-65be-47a1-bfed-d9307ddc50bd,tribolium_castaneum_core_57_110_5,BeetleBase,http://beetlebase.org/,Imported
tribolium_madens_gca015345945v1rs,a192946a-60df-420f-bb52-3dd2428dd0d3,tribolium_madens_gca015345945v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Tribolium_madens/100/,Imported
trichechus_manatus_latirostris,77d78c46-4a2d-4315-9b7d-4eb2d0c30dc5,trichechus_manatus_latirostris_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
trichogramma_pretiosum_gca000599845v3rs,abea05a1-8a43-46ec-b349-cafcfb927491,trichogramma_pretiosum_gca000599845v3rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Trichogramma_pretiosum/101/,Imported
tricholauxania_praeusta_gca949775025v1,ae939088-d2dd-4866-92c6-400390572f22,tricholauxania_praeusta_gca949775025v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
trichoplax_adhaerens,079144ec-7d2e-4d80-9ad5-b190ffb8f0ec,trichoplax_adhaerens_core_57_110_1,Joint Genome Institute,http://genome.jgi.doe.gov,Imported
trichoplusia_ni_gca003590095v1,7955b7e1-3875-431a-a039-2b4a670fb603,trichoplusia_ni_gca003590095v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
trichuris_muris,78635f00-7df6-46d9-a63d-5562aecc93e7,trichuris_muris_core_57_110_279,WormBase,https://www.wormbase.org,Imported
tridacna_crocea_gca943736015v1,6f512697-80c8-4d03-ac72-97bcd35ecc6f,tridacna_crocea_gca943736015v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tridacna_gigas_gca945859785v2,c8b42aa7-a7ff-4761-b3a0-e2647c9786c4,tridacna_gigas_gca945859785v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
triplophysa_dalaica_gca015846415v1,efcb5422-effd-4237-b651-c6d0b47ec919,triplophysa_dalaica_gca015846415v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
triplophysa_siluroides,ae0eca0b-9460-4a51-94d9-2def8f52596c,triplophysa_siluroides_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
triplophysa_tibetana,015a5d8c-6fac-47dd-bab2-008a7a204dbf,triplophysa_tibetana_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
trisateles_emortualis_gca947095525v1,569cd61e-945c-45b8-a33d-c409ba908fde,trisateles_emortualis_gca947095525v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
trisateles_emortualis_gca947095545v1,ff9bb2a2-00e9-426f-9703-c78e9f33b247,trisateles_emortualis_gca947095545v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tropheus_moorii,39ed941b-17ac-4bcd-94f1-00c10de215d1,tropheus_moorii_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
tuberolachnus_salignus_gca956483605v1,192485ab-e294-4a8c-b9e1-873e8e00764d,tuberolachnus_salignus_gca956483605v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
turritopsis_rubra_gca025167575v1,f425012e-b887-48e1-b18c-4ae33cbc85c7,turritopsis_rubra_gca025167575v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
tursiops_aduncus,6dbbae5a-b76f-40e4-b0af-f5831ce9fe84,tursiops_aduncus_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
tursiops_truncatus,f38821b9-e0f2-465e-94a9-5eae0cc843a1,tursiops_truncatus_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
tyria_jacobaeae_gca947561695v1,c1c14884-b092-44a4-a15c-90fcccafca5e,tyria_jacobaeae_gca947561695v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tyria_jacobaeae_gca947561705v1,dd776499-2a52-45d4-914a-18c7c9aaf713,tyria_jacobaeae_gca947561705v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
tyto_alba_alba,b940bd79-d219-4bda-bbd8-7c787d77ba0c,tyto_alba_alba_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
udea_ferrugalis_gca950022945v1,85a1a579-c711-4158-8913-43c8aeed6f69,udea_ferrugalis_gca950022945v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
udea_ferrugalis_gca950022985v1,5e02d382-1e53-4957-90d5-556233e2e108,udea_ferrugalis_gca950022985v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
uloborus_diversus_gca026930045v1rs,3708b66b-2ade-4176-b27e-b90c3b4c8d23,uloborus_diversus_gca026930045v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Uloborus_diversus/GCF_026930045.1-RS_2023_03/,Imported
urbanus_simplicius_gca949699795v1,71a8ae80-bf54-4f11-a139-f32380ee8045,urbanus_simplicius_gca949699795v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
ursus_arctos_horribilis,336264cd-32da-4843-a066-bd1c68d668bf,ursus_arctos_horribilis_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
vanessa_atalanta_gca905147705v1,8864166a-0bee-42dd-9cb6-a9726b305356,vanessa_atalanta_gca905147705v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vanessa_atalanta_gca905147705v2,c70c75d5-1d69-4ba8-a4dc-96792bd786f8,vanessa_atalanta_gca905147705v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vanessa_atalanta_gca905147765v1,654b8da8-b345-40c7-9cc8-990e81113dcb,vanessa_atalanta_gca905147765v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vanessa_atalanta_gca905147765v2,0d480a9e-29f0-4d89-852c-20385e75a64c,vanessa_atalanta_gca905147765v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vanessa_cardui_gca905220355v1,ce867635-4e53-4e47-b817-d4081ba145b3,vanessa_cardui_gca905220355v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vanessa_cardui_gca905220365v1,1af91693-9d66-436c-9be9-7b6c2acfccd4,vanessa_cardui_gca905220365v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vanessa_cardui_gca905220365v2,af6b5006-979f-4918-a96d-a0cdaed99116,vanessa_cardui_gca905220365v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vanessa_tameamea_gca002938995v1,9dd24e4c-8d23-482e-9f6e-406dfe02e0ea,vanessa_tameamea_gca002938995v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
varroa_destructor_gca002443255,1b6accce-817c-4e9d-bd20-31b13736316f,varroa_destructor_gca002443255_core_57_110_3,NCBI,https://www.ncbi.nlm.nih.gov/,Imported
varroa_jacobsoni_gca002532875v1rs,25a99b4a-fe0f-4220-bcbd-4380e42c7f79,varroa_jacobsoni_gca002532875v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Varroa_jacobsoni/100/,Imported
venturia_canescens_gca019457755v1rs,de7800cd-e0a3-4dba-b94c-93ce5404b177,venturia_canescens_gca019457755v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Venturia_canescens/100,Imported
venusia_cambrica_gca951394065v1,2d8295d8-6e65-4c65-8d3f-71314bbf5bb4,venusia_cambrica_gca951394065v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
verasper_variegatus,7b55bd15-6d1e-40f6-af65-8ad2edb31b81,verasper_variegatus_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
verasper_variegatus_gca013332515v1,df493f38-d2b1-4423-a772-a600aff5d8d2,verasper_variegatus_gca013332515v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
vespa_crabro_gca910589235v2,13cdfdfb-389e-4824-baf6-31322d4a8ded,vespa_crabro_gca910589235v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vespa_crabro_gca910589515v1,f94100ae-903c-4e6e-9521-83bfa1d78cc1,vespa_crabro_gca910589515v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vespa_velutina_gca912470025v1,2c7321bb-c70a-4d6c-b547-18e69206fef2,vespa_velutina_gca912470025v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vespula_germanica_gca905340295v1,e4de679a-427d-4cea-8f58-abbda6d22b99,vespula_germanica_gca905340295v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vespula_germanica_gca905340365v1,0e7d6039-c5d3-4d9a-8b9b-61d01bf29765,vespula_germanica_gca905340365v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vespula_vulgaris_gca905404185v1,1c1feb6a-0d2d-49f9-8474-f2d14fcfa1bd,vespula_vulgaris_gca905404185v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vespula_vulgaris_gca905475345v1,ab3283a0-7ba4-44ec-aaca-39938301aa08,vespula_vulgaris_gca905475345v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
vicugna_pacos_huacaya,ba211c78-71f5-46f1-bfab-212ce23593ec,vicugna_pacos_huacaya_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
vicugna_vicugna_mensalis,f6518103-a8e0-46fb-ba94-4fc7dbb90557,vicugna_vicugna_mensalis_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
vigna_unguiculata_gca004118075v1,dd03b403-6ece-4bac-8b15-37fd9cb7fd1e,vigna_unguiculata_gca004118075v1_core_110_1,JGI,https://phytozome-next.jgi.doe.gov/cowpeapan/info/Vunguiculata_v1_2,Imported
villa_cingulata_gca951394055v1,dbb539fa-ac88-453e-be80-17e2edd68141,villa_cingulata_gca951394055v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
volucella_bombylans_gca949129095v1,5b028c15-c99d-4b3d-a719-3bb79807dbdf,volucella_bombylans_gca949129095v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
